ORP: 1529mV, 20.69 C, TDS=456.05, Ph=4.29
ORP: 804mV, 20.69 C, TDS=454.02, Ph=4.31
ORP: 805mV, 20.69 C, TDS=470.40, Ph=4.49
ORP: 812mV, 20.69 C, TDS=476.64, Ph=4.54
ORP: 809mV, 20.69 C, TDS=456.05, Ph=4.27
ORP: 808mV, 20.69 C, TDS=454.02, Ph=4.36
ORP: 812mV, 20.69 C, TDS=468.33, Ph=4.47
ORP: 813mV, 20.69 C, TDS=458.08, Ph=4.28
ORP: 810mV, 20.69 C, TDS=449.99, Ph=4.28
ORP: 815mV, 20.69 C, TDS=482.93, Ph=4.58
ORP: 815mV, 20.69 C, TDS=476.64, Ph=4.50
ORP: 810mV, 20.69 C, TDS=458.08, Ph=4.38
ORP: 814mV, 20.69 C, TDS=482.93, Ph=4.60
ORP: 813mV, 20.69 C, TDS=480.83, Ph=4.59
ORP: 811mV, 20.69 C, TDS=449.99, Ph=4.27
ORP: 814mV, 20.69 C, TDS=474.55, Ph=4.53
ORP: 814mV, 20.69 C, TDS=487.15, Ph=4.69
ORP: 809mV, 20.69 C, TDS=454.02, Ph=4.34
ORP: 808mV, 20.69 C, TDS=447.98, Ph=4.22
ORP: 812mV, 20.69 C, TDS=482.93, Ph=4.63
ORP: 808mV, 20.69 C, TDS=447.98, Ph=4.24
ORP: 807mV, 20.69 C, TDS=456.05, Ph=4.36
ORP: 810mV, 20.69 C, TDS=476.64, Ph=4.53
ORP: 808mV, 20.69 C, TDS=458.08, Ph=4.28
ORP: 802mV, 20.69 C, TDS=447.98, Ph=4.24
ORP: 808mV, 20.75 C, TDS=480.83, Ph=4.58
ORP: 808mV, 20.69 C, TDS=449.99, Ph=4.26
ORP: 805mV, 20.69 C, TDS=454.02, Ph=4.32
ORP: 809mV, 20.69 C, TDS=476.64, Ph=4.54
ORP: 810mV, 20.69 C, TDS=449.99, Ph=4.30
ORP: 807mV, 20.69 C, TDS=439.99, Ph=4.18
ORP: 812mV, 20.69 C, TDS=480.83, Ph=4.58
ORP: 819mV, 20.69 C, TDS=447.98, Ph=4.22
ORP: 815mV, 20.69 C, TDS=443.97, Ph=4.21
ORP: 818mV, 20.69 C, TDS=472.47, Ph=4.47
ORP: 823mV, 20.69 C, TDS=470.40, Ph=4.43
ORP: 819mV, 20.69 C, TDS=454.02, Ph=4.30
ORP: 819mV, 20.69 C, TDS=485.04, Ph=4.62
ORP: 825mV, 20.69 C, TDS=495.68, Ph=4.77
ORP: 821mV, 20.69 C, TDS=458.08, Ph=4.37
ORP: 819mV, 20.69 C, TDS=478.73, Ph=4.58
ORP: 823mV, 20.69 C, TDS=482.93, Ph=4.61
ORP: 822mV, 20.69 C, TDS=447.98, Ph=4.25
ORP: 820mV, 20.69 C, TDS=476.64, Ph=4.60
ORP: 821mV, 20.75 C, TDS=478.73, Ph=4.53
ORP: 821mV, 20.69 C, TDS=456.05, Ph=4.32
ORP: 816mV, 20.69 C, TDS=439.99, Ph=4.15
ORP: 815mV, 20.69 C, TDS=476.64, Ph=4.53
ORP: 820mV, 20.75 C, TDS=452.00, Ph=4.29
ORP: 815mV, 20.69 C, TDS=452.00, Ph=4.30
ORP: 816mV, 20.69 C, TDS=472.47, Ph=4.51
ORP: 819mV, 20.69 C, TDS=470.40, Ph=4.47
ORP: 815mV, 20.69 C, TDS=443.97, Ph=4.20
ORP: 811mV, 20.69 C, TDS=470.40, Ph=4.51
ORP: 815mV, 20.69 C, TDS=470.40, Ph=4.46
ORP: 812mV, 20.69 C, TDS=449.99, Ph=4.27
ORP: 808mV, 20.69 C, TDS=456.05, Ph=4.31
ORP: 812mV, 20.69 C, TDS=478.73, Ph=4.55
ORP: 816mV, 20.69 C, TDS=489.28, Ph=4.65
ORP: 812mV, 20.69 C, TDS=454.02, Ph=4.32
ORP: 816mV, 20.69 C, TDS=474.55, Ph=4.52
ORP: 821mV, 20.69 C, TDS=474.55, Ph=4.54
ORP: 818mV, 20.69 C, TDS=449.99, Ph=4.29
ORP: 817mV, 20.69 C, TDS=449.99, Ph=4.28
ORP: 822mV, 20.69 C, TDS=480.83, Ph=4.57
ORP: 823mV, 20.69 C, TDS=464.22, Ph=4.36
ORP: 817mV, 20.69 C, TDS=456.05, Ph=4.33
ORP: 816mV, 20.69 C, TDS=476.64, Ph=4.57
ORP: 815mV, 20.69 C, TDS=485.04, Ph=4.61
ORP: 815mV, 20.69 C, TDS=454.02, Ph=4.32
ORP: 815mV, 20.69 C, TDS=439.99, Ph=4.14
ORP: 814mV, 20.69 C, TDS=474.55, Ph=4.50
ORP: 811mV, 20.69 C, TDS=456.05, Ph=4.29
ORP: 812mV, 20.69 C, TDS=452.00, Ph=4.32
ORP: 813mV, 20.69 C, TDS=476.64, Ph=4.55
ORP: 813mV, 20.69 C, TDS=474.55, Ph=4.54
ORP: 814mV, 20.69 C, TDS=449.99, Ph=4.27
ORP: 811mV, 20.69 C, TDS=436.02, Ph=4.12
ORP: 810mV, 20.69 C, TDS=466.27, Ph=4.43
ORP: 810mV, 20.69 C, TDS=452.00, Ph=4.29
ORP: 805mV, 20.69 C, TDS=458.08, Ph=4.34
ORP: 807mV, 20.69 C, TDS=489.28, Ph=4.67
ORP: 810mV, 20.69 C, TDS=470.40, Ph=4.46
ORP: 809mV, 20.69 C, TDS=449.99, Ph=4.29
ORP: 809mV, 20.69 C, TDS=470.40, Ph=4.47
ORP: 812mV, 20.69 C, TDS=474.55, Ph=4.54
ORP: 813mV, 20.69 C, TDS=445.97, Ph=4.24
ORP: 809mV, 20.69 C, TDS=458.08, Ph=4.36
ORP: 808mV, 20.69 C, TDS=474.55, Ph=4.49
ORP: 813mV, 20.69 C, TDS=458.08, Ph=4.36
ORP: 810mV, 20.69 C, TDS=452.00, Ph=4.29
ORP: 811mV, 20.69 C, TDS=476.64, Ph=4.54
ORP: 816mV, 20.69 C, TDS=491.41, Ph=4.71
ORP: 818mV, 20.69 C, TDS=458.08, Ph=4.38
ORP: 811mV, 20.69 C, TDS=476.64, Ph=4.62
ORP: 814mV, 20.69 C, TDS=480.83, Ph=4.58
ORP: 818mV, 20.69 C, TDS=460.12, Ph=4.32
ORP: 814mV, 20.69 C, TDS=445.97, Ph=4.21
ORP: 815mV, 20.69 C, TDS=468.33, Ph=4.43
ORP: 818mV, 20.69 C, TDS=489.28, Ph=4.66
ORP: 814mV, 20.69 C, TDS=452.00, Ph=4.30
ORP: 811mV, 20.69 C, TDS=441.98, Ph=4.17
ORP: 814mV, 20.69 C, TDS=472.47, Ph=4.51
ORP: 818mV, 20.69 C, TDS=482.93, Ph=4.61
ORP: 814mV, 20.69 C, TDS=447.98, Ph=4.27
ORP: 808mV, 20.69 C, TDS=436.02, Ph=4.08
ORP: 812mV, 20.69 C, TDS=470.40, Ph=4.45
ORP: 820mV, 20.69 C, TDS=454.02, Ph=4.29
ORP: 816mV, 20.69 C, TDS=452.00, Ph=4.28
ORP: 820mV, 20.69 C, TDS=474.55, Ph=4.53
ORP: 824mV, 20.69 C, TDS=478.73, Ph=4.57
ORP: 820mV, 20.69 C, TDS=454.02, Ph=4.33
ORP: 818mV, 20.69 C, TDS=439.99, Ph=4.14
ORP: 822mV, 20.69 C, TDS=478.73, Ph=4.57
ORP: 822mV, 20.69 C, TDS=472.47, Ph=4.47
ORP: 817mV, 20.69 C, TDS=460.12, Ph=4.38
ORP: 816mV, 20.69 C, TDS=439.99, Ph=4.12
ORP: 818mV, 20.69 C, TDS=478.73, Ph=4.59
ORP: 820mV, 20.69 C, TDS=456.05, Ph=4.32
ORP: 820mV, 20.69 C, TDS=449.99, Ph=4.28
ORP: 825mV, 20.69 C, TDS=476.64, Ph=4.52
ORP: 825mV, 20.69 C, TDS=480.83, Ph=4.56
ORP: 825mV, 20.69 C, TDS=449.99, Ph=4.24
ORP: 825mV, 20.69 C, TDS=445.97, Ph=4.20
ORP: 825mV, 20.69 C, TDS=468.33, Ph=4.45
ORP: 826mV, 20.69 C, TDS=476.64, Ph=4.55
ORP: 825mV, 20.69 C, TDS=445.97, Ph=4.23
ORP: 828mV, 20.69 C, TDS=434.05, Ph=4.09
ORP: 827mV, 20.69 C, TDS=470.40, Ph=4.45
ORP: 821mV, 20.69 C, TDS=454.02, Ph=4.31
ORP: 821mV, 20.69 C, TDS=441.98, Ph=4.15
ORP: 821mV, 20.69 C, TDS=480.83, Ph=4.59
ORP: 819mV, 20.69 C, TDS=476.64, Ph=4.54
ORP: 819mV, 20.69 C, TDS=447.98, Ph=4.27
ORP: 821mV, 20.69 C, TDS=449.99, Ph=4.30
ORP: 822mV, 20.69 C, TDS=474.55, Ph=4.53
ORP: 823mV, 20.69 C, TDS=449.99, Ph=4.26
ORP: 824mV, 20.69 C, TDS=445.97, Ph=4.23
ORP: 819mV, 20.69 C, TDS=470.40, Ph=4.47
ORP: 820mV, 20.69 C, TDS=478.73, Ph=4.54
ORP: 822mV, 20.69 C, TDS=452.00, Ph=4.21
ORP: 822mV, 20.69 C, TDS=447.98, Ph=4.25
ORP: 821mV, 20.69 C, TDS=474.55, Ph=4.50
ORP: 820mV, 20.69 C, TDS=508.67, Ph=4.88
ORP: 820mV, 20.69 C, TDS=456.05, Ph=4.36
ORP: 825mV, 20.69 C, TDS=476.64, Ph=4.55
ORP: 826mV, 20.69 C, TDS=472.47, Ph=4.50
ORP: 820mV, 20.69 C, TDS=452.00, Ph=4.30
ORP: 823mV, 20.69 C, TDS=474.55, Ph=4.53
ORP: 823mV, 20.69 C, TDS=478.73, Ph=4.56
ORP: 819mV, 20.69 C, TDS=452.00, Ph=4.28
ORP: 818mV, 20.69 C, TDS=445.97, Ph=4.21
ORP: 822mV, 20.69 C, TDS=472.47, Ph=4.49
ORP: 822mV, 20.69 C, TDS=472.47, Ph=4.47
ORP: 817mV, 20.69 C, TDS=452.00, Ph=4.28
ORP: 815mV, 20.69 C, TDS=472.47, Ph=4.53
ORP: 821mV, 20.69 C, TDS=472.47, Ph=4.49
ORP: 819mV, 20.69 C, TDS=456.05, Ph=4.30
ORP: 815mV, 20.69 C, TDS=441.98, Ph=4.19
ORP: 818mV, 20.69 C, TDS=478.73, Ph=4.57
ORP: 817mV, 20.69 C, TDS=470.40, Ph=4.50
ORP: 812mV, 20.69 C, TDS=449.99, Ph=4.29
ORP: 808mV, 20.69 C, TDS=468.33, Ph=4.48
ORP: 812mV, 20.69 C, TDS=487.15, Ph=4.65
ORP: 808mV, 20.69 C, TDS=452.00, Ph=4.27
ORP: 805mV, 20.69 C, TDS=445.97, Ph=4.23
ORP: 809mV, 20.69 C, TDS=476.64, Ph=4.52
ORP: 812mV, 20.69 C, TDS=458.08, Ph=4.33
ORP: 809mV, 20.69 C, TDS=445.97, Ph=4.24
ORP: 808mV, 20.69 C, TDS=474.55, Ph=4.55
ORP: 811mV, 20.69 C, TDS=482.93, Ph=4.64
ORP: 808mV, 20.69 C, TDS=449.99, Ph=4.29
ORP: 805mV, 20.69 C, TDS=434.05, Ph=4.08
ORP: 809mV, 20.69 C, TDS=478.73, Ph=4.58
ORP: 811mV, 20.69 C, TDS=468.33, Ph=4.46
ORP: 807mV, 20.69 C, TDS=449.99, Ph=4.26
ORP: 800mV, 20.69 C, TDS=468.33, Ph=4.48
ORP: 803mV, 20.69 C, TDS=491.41, Ph=4.69
ORP: 805mV, 20.69 C, TDS=447.98, Ph=4.26
ORP: 800mV, 20.69 C, TDS=445.97, Ph=4.22
ORP: 802mV, 20.69 C, TDS=468.33, Ph=4.46
ORP: 806mV, 20.69 C, TDS=472.47, Ph=4.51
ORP: 802mV, 20.69 C, TDS=452.00, Ph=4.29
ORP: 799mV, 20.69 C, TDS=474.55, Ph=4.56
ORP: 804mV, 20.69 C, TDS=476.64, Ph=4.53
ORP: 805mV, 20.69 C, TDS=456.05, Ph=4.33
ORP: 801mV, 20.69 C, TDS=443.97, Ph=4.18
ORP: 806mV, 20.69 C, TDS=480.83, Ph=4.57
ORP: 807mV, 20.69 C, TDS=472.47, Ph=4.48
ORP: 803mV, 20.69 C, TDS=458.08, Ph=4.36
ORP: 801mV, 20.69 C, TDS=466.27, Ph=4.45
ORP: 805mV, 20.69 C, TDS=474.55, Ph=4.54
ORP: 805mV, 20.69 C, TDS=447.98, Ph=4.22
ORP: 800mV, 20.69 C, TDS=449.99, Ph=4.29
ORP: 802mV, 20.69 C, TDS=454.02, Ph=4.33
ORP: 808mV, 20.69 C, TDS=474.55, Ph=4.53
ORP: 806mV, 20.69 C, TDS=449.99, Ph=4.22
ORP: 803mV, 20.69 C, TDS=443.97, Ph=4.19
ORP: 806mV, 20.69 C, TDS=474.55, Ph=4.51
ORP: 807mV, 20.69 C, TDS=487.15, Ph=4.65
ORP: 807mV, 20.69 C, TDS=462.17, Ph=4.33
ORP: 807mV, 20.69 C, TDS=452.00, Ph=4.30
ORP: 806mV, 20.69 C, TDS=474.55, Ph=4.54
ORP: 806mV, 20.69 C, TDS=478.73, Ph=4.54
ORP: 811mV, 20.69 C, TDS=452.00, Ph=4.27
ORP: 810mV, 20.69 C, TDS=443.97, Ph=4.22
ORP: 807mV, 20.69 C, TDS=468.33, Ph=4.49
ORP: 806mV, 20.75 C, TDS=476.64, Ph=4.54
ORP: 809mV, 20.69 C, TDS=504.31, Ph=4.88
ORP: 810mV, 20.69 C, TDS=462.17, Ph=4.41
ORP: 805mV, 20.69 C, TDS=436.02, Ph=4.07
ORP: 809mV, 20.69 C, TDS=476.64, Ph=4.54
ORP: 813mV, 20.69 C, TDS=447.98, Ph=4.23
ORP: 810mV, 20.69 C, TDS=449.99, Ph=4.26
ORP: 808mV, 20.69 C, TDS=472.47, Ph=4.53
ORP: 811mV, 20.69 C, TDS=480.83, Ph=4.56
ORP: 816mV, 20.69 C, TDS=458.08, Ph=4.27
ORP: 812mV, 20.69 C, TDS=454.02, Ph=4.31
ORP: 815mV, 20.69 C, TDS=472.47, Ph=4.54
ORP: 820mV, 20.69 C, TDS=491.41, Ph=4.71
ORP: 819mV, 20.69 C, TDS=460.12, Ph=4.32
ORP: 815mV, 20.69 C, TDS=447.98, Ph=4.27
ORP: 813mV, 20.69 C, TDS=468.33, Ph=4.50
ORP: 816mV, 20.69 C, TDS=491.41, Ph=4.72
ORP: 811mV, 20.69 C, TDS=456.05, Ph=4.35
ORP: 806mV, 20.69 C, TDS=460.12, Ph=4.38
ORP: 809mV, 20.69 C, TDS=482.93, Ph=4.60
ORP: 810mV, 20.69 C, TDS=482.93, Ph=4.61
ORP: 808mV, 20.69 C, TDS=454.02, Ph=4.31
ORP: 811mV, 20.69 C, TDS=478.73, Ph=4.56
ORP: 817mV, 20.69 C, TDS=480.83, Ph=4.54
ORP: 813mV, 20.69 C, TDS=460.12, Ph=4.35
ORP: 811mV, 20.69 C, TDS=445.97, Ph=4.21
ORP: 815mV, 20.69 C, TDS=482.93, Ph=4.59
ORP: 818mV, 20.69 C, TDS=489.28, Ph=4.69
ORP: 815mV, 20.69 C, TDS=454.02, Ph=4.33
ORP: 811mV, 20.69 C, TDS=474.55, Ph=4.53
ORP: 815mV, 20.69 C, TDS=474.55, Ph=4.53
ORP: 816mV, 20.69 C, TDS=449.99, Ph=4.24
ORP: 813mV, 20.69 C, TDS=449.99, Ph=4.26
ORP: 814mV, 20.69 C, TDS=474.55, Ph=4.50
ORP: 819mV, 20.69 C, TDS=476.64, Ph=4.53
ORP: 822mV, 20.69 C, TDS=452.00, Ph=4.29
ORP: 816mV, 20.69 C, TDS=456.05, Ph=4.32
ORP: 815mV, 20.69 C, TDS=474.55, Ph=4.50
ORP: 820mV, 20.69 C, TDS=458.08, Ph=4.34
ORP: 820mV, 20.69 C, TDS=445.97, Ph=4.20
ORP: 820mV, 20.69 C, TDS=480.83, Ph=4.57
ORP: 820mV, 20.69 C, TDS=470.40, Ph=4.45
ORP: 820mV, 20.69 C, TDS=449.99, Ph=4.27
ORP: 825mV, 20.69 C, TDS=476.64, Ph=4.54
ORP: 825mV, 20.69 C, TDS=476.64, Ph=4.57
ORP: 821mV, 20.69 C, TDS=443.97, Ph=4.22
ORP: 819mV, 20.69 C, TDS=439.99, Ph=4.15
ORP: 821mV, 20.69 C, TDS=474.55, Ph=4.52
ORP: 820mV, 20.69 C, TDS=452.00, Ph=4.30
ORP: 816mV, 20.69 C, TDS=441.98, Ph=4.16
ORP: 820mV, 20.69 C, TDS=478.73, Ph=4.57
ORP: 821mV, 20.69 C, TDS=468.33, Ph=4.40
ORP: 817mV, 20.75 C, TDS=454.02, Ph=4.30
ORP: 816mV, 20.69 C, TDS=470.40, Ph=4.49
ORP: 820mV, 20.69 C, TDS=487.15, Ph=4.63
ORP: 821mV, 20.69 C, TDS=454.02, Ph=4.32
ORP: 819mV, 20.69 C, TDS=439.99, Ph=4.15
ORP: 823mV, 20.69 C, TDS=470.40, Ph=4.45
ORP: 823mV, 20.69 C, TDS=449.99, Ph=4.29
ORP: 820mV, 20.75 C, TDS=439.99, Ph=4.16
ORP: 819mV, 20.69 C, TDS=478.73, Ph=4.56
ORP: 821mV, 20.69 C, TDS=491.41, Ph=4.72
ORP: 817mV, 20.69 C, TDS=449.99, Ph=4.29
ORP: 812mV, 20.69 C, TDS=456.05, Ph=4.32
ORP: 816mV, 20.69 C, TDS=480.83, Ph=4.58
ORP: 815mV, 20.69 C, TDS=449.99, Ph=4.28
ORP: 812mV, 20.69 C, TDS=456.05, Ph=4.35
ORP: 811mV, 20.69 C, TDS=478.73, Ph=4.54
ORP: 814mV, 20.69 C, TDS=478.73, Ph=4.55
ORP: 815mV, 20.75 C, TDS=454.02, Ph=4.31
ORP: 812mV, 20.69 C, TDS=456.05, Ph=4.33
ORP: 810mV, 20.69 C, TDS=476.64, Ph=4.51
ORP: 814mV, 20.69 C, TDS=468.33, Ph=4.41
ORP: 810mV, 20.75 C, TDS=439.99, Ph=4.16
ORP: 806mV, 20.69 C, TDS=434.05, Ph=4.11
ORP: 808mV, 20.69 C, TDS=464.22, Ph=4.40
ORP: 815mV, 20.69 C, TDS=497.83, Ph=4.81
ORP: 811mV, 20.69 C, TDS=447.98, Ph=4.25
ORP: 807mV, 20.69 C, TDS=474.55, Ph=4.59
ORP: 812mV, 20.69 C, TDS=474.55, Ph=4.51
ORP: 810mV, 20.69 C, TDS=462.17, Ph=4.35
ORP: 808mV, 20.69 C, TDS=445.97, Ph=4.23
ORP: 807mV, 20.69 C, TDS=474.55, Ph=4.58
ORP: 807mV, 20.69 C, TDS=480.83, Ph=4.55
ORP: 808mV, 20.69 C, TDS=456.05, Ph=4.32
ORP: 808mV, 20.69 C, TDS=441.98, Ph=4.16
ORP: 808mV, 20.69 C, TDS=474.55, Ph=4.55
ORP: 809mV, 20.69 C, TDS=487.15, Ph=4.64
ORP: 807mV, 20.69 C, TDS=449.99, Ph=4.26
ORP: 808mV, 20.69 C, TDS=441.98, Ph=4.16
ORP: 808mV, 20.69 C, TDS=480.83, Ph=4.57
ORP: 809mV, 20.69 C, TDS=476.64, Ph=4.50
ORP: 811mV, 20.69 C, TDS=458.08, Ph=4.33
ORP: 808mV, 20.69 C, TDS=438.00, Ph=4.16
ORP: 808mV, 20.69 C, TDS=474.55, Ph=4.51
ORP: 813mV, 20.69 C, TDS=472.47, Ph=4.49
ORP: 812mV, 20.69 C, TDS=454.02, Ph=4.33
ORP: 809mV, 20.69 C, TDS=452.00, Ph=4.29
ORP: 813mV, 20.69 C, TDS=478.73, Ph=4.59
ORP: 818mV, 20.69 C, TDS=447.98, Ph=4.27
ORP: 814mV, 20.69 C, TDS=454.02, Ph=4.34
ORP: 816mV, 20.69 C, TDS=476.64, Ph=4.53
ORP: 821mV, 20.69 C, TDS=493.54, Ph=4.71
ORP: 821mV, 20.69 C, TDS=454.02, Ph=4.31
ORP: 816mV, 20.69 C, TDS=480.83, Ph=4.62
ORP: 820mV, 20.69 C, TDS=476.64, Ph=4.51
ORP: 825mV, 20.69 C, TDS=456.05, Ph=4.26
ORP: 821mV, 20.69 C, TDS=445.97, Ph=4.21
ORP: 821mV, 20.69 C, TDS=476.64, Ph=4.53
ORP: 825mV, 20.69 C, TDS=476.64, Ph=4.52
ORP: 829mV, 20.69 C, TDS=452.00, Ph=4.27
ORP: 825mV, 20.69 C, TDS=439.99, Ph=4.13
ORP: 824mV, 20.69 C, TDS=476.64, Ph=4.53
ORP: 829mV, 20.69 C, TDS=464.22, Ph=4.38
ORP: 829mV, 20.69 C, TDS=443.97, Ph=4.22
ORP: 826mV, 20.69 C, TDS=447.98, Ph=4.26
ORP: 825mV, 20.69 C, TDS=470.40, Ph=4.49
ORP: 828mV, 20.69 C, TDS=466.27, Ph=4.43
ORP: 826mV, 20.69 C, TDS=452.00, Ph=4.30
ORP: 820mV, 20.75 C, TDS=472.47, Ph=4.51
ORP: 821mV, 20.69 C, TDS=480.83, Ph=4.57
ORP: 823mV, 20.75 C, TDS=458.08, Ph=4.30
ORP: 824mV, 20.69 C, TDS=441.98, Ph=4.20
ORP: 825mV, 20.69 C, TDS=474.55, Ph=4.51
ORP: 824mV, 20.69 C, TDS=482.93, Ph=4.58
ORP: 824mV, 20.69 C, TDS=452.00, Ph=4.29
ORP: 824mV, 20.75 C, TDS=439.99, Ph=4.13
ORP: 823mV, 20.69 C, TDS=472.47, Ph=4.47
ORP: 828mV, 20.69 C, TDS=460.12, Ph=4.33
ORP: 828mV, 20.69 C, TDS=452.00, Ph=4.26
ORP: 827mV, 20.75 C, TDS=485.04, Ph=4.61
ORP: 828mV, 20.69 C, TDS=474.55, Ph=4.49
ORP: 826mV, 20.69 C, TDS=449.99, Ph=4.27
ORP: 827mV, 20.69 C, TDS=452.00, Ph=4.27
ORP: 827mV, 20.75 C, TDS=480.83, Ph=4.59
ORP: 827mV, 20.69 C, TDS=462.17, Ph=4.36
ORP: 826mV, 20.69 C, TDS=445.97, Ph=4.23
ORP: 824mV, 20.69 C, TDS=434.05, Ph=4.05
ORP: 824mV, 20.69 C, TDS=468.33, Ph=4.45
ORP: 822mV, 20.69 C, TDS=452.00, Ph=4.25
ORP: 821mV, 20.69 C, TDS=441.98, Ph=4.18
ORP: 815mV, 20.69 C, TDS=466.27, Ph=4.47
ORP: 814mV, 20.69 C, TDS=474.55, Ph=4.54
ORP: 817mV, 20.69 C, TDS=449.99, Ph=4.26
ORP: 818mV, 20.69 C, TDS=443.97, Ph=4.21
ORP: 818mV, 20.69 C, TDS=474.55, Ph=4.50
ORP: 816mV, 20.69 C, TDS=497.83, Ph=4.78
ORP: 817mV, 20.69 C, TDS=458.08, Ph=4.36
ORP: 815mV, 20.69 C, TDS=478.73, Ph=4.59
ORP: 814mV, 20.69 C, TDS=476.64, Ph=4.50
ORP: 809mV, 20.69 C, TDS=456.05, Ph=4.33
ORP: 811mV, 20.69 C, TDS=454.02, Ph=4.28
ORP: 811mV, 20.69 C, TDS=478.73, Ph=4.55
ORP: 809mV, 20.69 C, TDS=464.22, Ph=4.37
ORP: 808mV, 20.69 C, TDS=452.00, Ph=4.28
ORP: 807mV, 20.69 C, TDS=438.00, Ph=4.11
ORP: 807mV, 20.69 C, TDS=474.55, Ph=4.51
ORP: 809mV, 20.69 C, TDS=468.33, Ph=4.46
ORP: 810mV, 20.69 C, TDS=454.02, Ph=4.32
ORP: 810mV, 20.69 C, TDS=468.33, Ph=4.48
ORP: 809mV, 20.69 C, TDS=476.64, Ph=4.55
ORP: 812mV, 20.69 C, TDS=456.05, Ph=4.30
ORP: 812mV, 20.69 C, TDS=443.97, Ph=4.22
ORP: 810mV, 20.69 C, TDS=470.40, Ph=4.56
ORP: 809mV, 20.69 C, TDS=478.73, Ph=4.56
ORP: 809mV, 20.69 C, TDS=456.05, Ph=4.34
ORP: 810mV, 20.69 C, TDS=460.12, Ph=4.38
ORP: 810mV, 20.69 C, TDS=476.64, Ph=4.52
ORP: 808mV, 20.69 C, TDS=506.49, Ph=4.87
ORP: 807mV, 20.69 C, TDS=449.99, Ph=4.26
ORP: 808mV, 20.69 C, TDS=478.73, Ph=4.55
ORP: 807mV, 20.69 C, TDS=493.54, Ph=4.69
ORP: 807mV, 20.69 C, TDS=456.05, Ph=4.35
ORP: 808mV, 20.69 C, TDS=468.33, Ph=4.48
ORP: 808mV, 20.69 C, TDS=489.28, Ph=4.69
ORP: 809mV, 20.69 C, TDS=456.05, Ph=4.28
ORP: 810mV, 20.69 C, TDS=452.00, Ph=4.32
ORP: 815mV, 20.69 C, TDS=472.47, Ph=4.52
ORP: 816mV, 20.69 C, TDS=466.27, Ph=4.42
ORP: 813mV, 20.69 C, TDS=443.97, Ph=4.20
ORP: 814mV, 20.69 C, TDS=454.02, Ph=4.33
ORP: 820mV, 20.69 C, TDS=468.33, Ph=4.44
ORP: 821mV, 20.69 C, TDS=470.40, Ph=4.46
ORP: 819mV, 20.69 C, TDS=449.99, Ph=4.24
ORP: 820mV, 20.69 C, TDS=452.00, Ph=4.30
ORP: 820mV, 20.69 C, TDS=474.55, Ph=4.46
ORP: 820mV, 20.75 C, TDS=460.12, Ph=4.32
ORP: 820mV, 20.69 C, TDS=441.98, Ph=4.16
ORP: 817mV, 20.69 C, TDS=472.47, Ph=4.54
ORP: 817mV, 20.69 C, TDS=480.83, Ph=4.57
ORP: 822mV, 20.69 C, TDS=454.02, Ph=4.31
ORP: 822mV, 20.75 C, TDS=441.98, Ph=4.20
ORP: 823mV, 20.69 C, TDS=474.55, Ph=4.53
ORP: 823mV, 20.69 C, TDS=482.93, Ph=4.63
ORP: 823mV, 20.69 C, TDS=454.02, Ph=4.32
ORP: 824mV, 20.69 C, TDS=449.99, Ph=4.26
ORP: 824mV, 20.69 C, TDS=472.47, Ph=4.51
ORP: 824mV, 20.69 C, TDS=464.22, Ph=4.42
ORP: 824mV, 20.75 C, TDS=452.00, Ph=4.29
ORP: 824mV, 20.69 C, TDS=468.33, Ph=4.48
ORP: 824mV, 20.69 C, TDS=485.04, Ph=4.61
ORP: 819mV, 20.69 C, TDS=454.02, Ph=4.30
ORP: 819mV, 20.69 C, TDS=445.97, Ph=4.20
ORP: 821mV, 20.69 C, TDS=478.73, Ph=4.54
ORP: 821mV, 20.69 C, TDS=456.05, Ph=4.28
ORP: 822mV, 20.69 C, TDS=439.99, Ph=4.15
ORP: 824mV, 20.69 C, TDS=470.40, Ph=4.52
ORP: 823mV, 20.69 C, TDS=470.40, Ph=4.47
ORP: 821mV, 20.69 C, TDS=452.00, Ph=4.30
ORP: 822mV, 20.69 C, TDS=454.02, Ph=4.32
ORP: 822mV, 20.69 C, TDS=480.83, Ph=4.61
ORP: 824mV, 20.69 C, TDS=497.83, Ph=4.80
ORP: 825mV, 20.69 C, TDS=462.17, Ph=4.41
ORP: 820mV, 20.69 C, TDS=468.33, Ph=4.49
ORP: 820mV, 20.69 C, TDS=487.15, Ph=4.66
ORP: 816mV, 20.69 C, TDS=445.97, Ph=4.23
ORP: 816mV, 20.69 C, TDS=454.02, Ph=4.30
ORP: 816mV, 20.69 C, TDS=472.47, Ph=4.49
ORP: 816mV, 20.69 C, TDS=470.40, Ph=4.45
ORP: 815mV, 20.69 C, TDS=454.02, Ph=4.30
ORP: 812mV, 20.75 C, TDS=478.73, Ph=4.58
ORP: 811mV, 20.69 C, TDS=478.73, Ph=4.53
ORP: 812mV, 20.69 C, TDS=452.00, Ph=4.28
ORP: 811mV, 20.69 C, TDS=441.98, Ph=4.16
ORP: 814mV, 20.69 C, TDS=478.73, Ph=4.56
ORP: 815mV, 20.69 C, TDS=466.27, Ph=4.38
ORP: 812mV, 20.69 C, TDS=454.02, Ph=4.30
ORP: 816mV, 20.69 C, TDS=474.55, Ph=4.48
ORP: 822mV, 20.69 C, TDS=489.28, Ph=4.67
ORP: 819mV, 20.69 C, TDS=449.99, Ph=4.25
