ORP: 1149mV, 20.75 C, TDS=493.54, Ph=4.51
ORP: 772mV, 20.75 C, TDS=485.04, Ph=4.64
ORP: 777mV, 20.75 C, TDS=489.28, Ph=4.70
ORP: 781mV, 20.75 C, TDS=487.15, Ph=4.61
ORP: 780mV, 20.75 C, TDS=493.54, Ph=4.69
ORP: 781mV, 20.81 C, TDS=491.41, Ph=4.65
ORP: 782mV, 20.75 C, TDS=452.00, Ph=4.24
ORP: 781mV, 20.75 C, TDS=445.97, Ph=4.22
ORP: 781mV, 20.75 C, TDS=460.12, Ph=4.35
ORP: 780mV, 20.75 C, TDS=456.05, Ph=4.36
ORP: 778mV, 20.75 C, TDS=456.05, Ph=4.34
ORP: 779mV, 20.75 C, TDS=468.33, Ph=4.49
ORP: 779mV, 20.75 C, TDS=478.73, Ph=4.58
ORP: 779mV, 20.75 C, TDS=487.15, Ph=4.69
ORP: 778mV, 20.75 C, TDS=476.64, Ph=4.58
ORP: 779mV, 20.81 C, TDS=480.83, Ph=4.61
ORP: 781mV, 20.75 C, TDS=493.54, Ph=4.73
ORP: 780mV, 20.75 C, TDS=489.28, Ph=4.66
ORP: 781mV, 20.75 C, TDS=468.33, Ph=4.47
ORP: 782mV, 20.75 C, TDS=454.02, Ph=4.28
ORP: 782mV, 20.75 C, TDS=456.05, Ph=4.30
ORP: 776mV, 20.75 C, TDS=456.05, Ph=4.30
ORP: 776mV, 20.81 C, TDS=462.17, Ph=4.41
ORP: 774mV, 20.75 C, TDS=456.05, Ph=4.35
ORP: 774mV, 20.75 C, TDS=468.33, Ph=4.48
ORP: 774mV, 20.75 C, TDS=474.55, Ph=4.56
ORP: 777mV, 20.75 C, TDS=491.41, Ph=4.67
ORP: 781mV, 20.75 C, TDS=478.73, Ph=4.57
ORP: 782mV, 20.75 C, TDS=485.04, Ph=4.61
ORP: 783mV, 20.81 C, TDS=487.15, Ph=4.62
ORP: 782mV, 20.81 C, TDS=458.08, Ph=4.29
ORP: 782mV, 20.75 C, TDS=445.97, Ph=4.20
ORP: 782mV, 20.75 C, TDS=460.12, Ph=4.35
ORP: 782mV, 20.81 C, TDS=454.02, Ph=4.30
ORP: 783mV, 20.75 C, TDS=456.05, Ph=4.29
ORP: 785mV, 20.75 C, TDS=452.00, Ph=4.32
ORP: 786mV, 20.75 C, TDS=464.22, Ph=4.39
ORP: 784mV, 20.75 C, TDS=456.05, Ph=4.31
ORP: 785mV, 20.75 C, TDS=456.05, Ph=4.32
ORP: 785mV, 20.75 C, TDS=502.15, Ph=4.85
ORP: 786mV, 20.75 C, TDS=506.49, Ph=4.89
ORP: 785mV, 20.75 C, TDS=478.73, Ph=4.61
ORP: 780mV, 20.75 C, TDS=482.93, Ph=4.63
ORP: 777mV, 20.75 C, TDS=482.93, Ph=4.61
ORP: 773mV, 20.75 C, TDS=485.04, Ph=4.67
ORP: 769mV, 20.81 C, TDS=480.83, Ph=4.61
ORP: 769mV, 20.75 C, TDS=487.15, Ph=4.67
ORP: 770mV, 20.75 C, TDS=489.28, Ph=4.66
ORP: 769mV, 20.75 C, TDS=493.54, Ph=4.70
ORP: 770mV, 20.81 C, TDS=487.15, Ph=4.64
ORP: 774mV, 20.75 C, TDS=452.00, Ph=4.26
ORP: 778mV, 20.75 C, TDS=464.22, Ph=4.38
ORP: 782mV, 20.75 C, TDS=466.27, Ph=4.43
ORP: 786mV, 20.75 C, TDS=452.00, Ph=4.25
ORP: 791mV, 20.75 C, TDS=460.12, Ph=4.33
ORP: 794mV, 20.75 C, TDS=449.99, Ph=4.23
ORP: 792mV, 20.75 C, TDS=460.12, Ph=4.36
ORP: 789mV, 20.75 C, TDS=452.00, Ph=4.30
ORP: 785mV, 20.81 C, TDS=456.05, Ph=4.34
ORP: 781mV, 20.81 C, TDS=454.02, Ph=4.32
ORP: 778mV, 20.75 C, TDS=468.33, Ph=4.51
ORP: 780mV, 20.75 C, TDS=478.73, Ph=4.56
ORP: 781mV, 20.75 C, TDS=474.55, Ph=4.59
ORP: 782mV, 20.75 C, TDS=487.15, Ph=4.79
ORP: 781mV, 20.81 C, TDS=491.41, Ph=4.77
ORP: 781mV, 20.75 C, TDS=478.73, Ph=4.59
ORP: 783mV, 20.75 C, TDS=480.83, Ph=4.62
ORP: 784mV, 20.75 C, TDS=489.28, Ph=4.64
ORP: 783mV, 20.75 C, TDS=485.04, Ph=4.73
ORP: 784mV, 20.81 C, TDS=485.04, Ph=4.60
ORP: 786mV, 20.75 C, TDS=491.41, Ph=4.67
ORP: 785mV, 20.75 C, TDS=491.41, Ph=4.68
ORP: 785mV, 20.75 C, TDS=482.93, Ph=4.66
ORP: 785mV, 20.75 C, TDS=466.27, Ph=4.45
ORP: 785mV, 20.75 C, TDS=460.12, Ph=4.32
ORP: 787mV, 20.75 C, TDS=456.05, Ph=4.34
ORP: 790mV, 20.75 C, TDS=452.00, Ph=4.26
ORP: 794mV, 20.81 C, TDS=458.08, Ph=4.28
ORP: 792mV, 20.75 C, TDS=460.12, Ph=4.35
ORP: 791mV, 20.75 C, TDS=449.99, Ph=4.24
ORP: 789mV, 20.75 C, TDS=454.02, Ph=4.30
ORP: 789mV, 20.75 C, TDS=452.00, Ph=4.30
ORP: 790mV, 20.75 C, TDS=508.67, Ph=4.86
ORP: 790mV, 20.81 C, TDS=476.64, Ph=4.86
ORP: 790mV, 20.75 C, TDS=489.28, Ph=4.75
ORP: 790mV, 20.75 C, TDS=476.64, Ph=4.57
ORP: 785mV, 20.75 C, TDS=493.54, Ph=4.76
ORP: 783mV, 20.75 C, TDS=489.28, Ph=4.65
ORP: 785mV, 20.75 C, TDS=482.93, Ph=4.61
ORP: 786mV, 20.75 C, TDS=489.28, Ph=4.65
ORP: 787mV, 20.75 C, TDS=462.17, Ph=4.36
ORP: 787mV, 20.75 C, TDS=447.98, Ph=4.22
ORP: 787mV, 20.81 C, TDS=458.08, Ph=4.29
ORP: 787mV, 20.75 C, TDS=445.97, Ph=4.21
ORP: 785mV, 20.75 C, TDS=452.00, Ph=4.25
ORP: 784mV, 20.75 C, TDS=454.02, Ph=4.33
ORP: 781mV, 20.75 C, TDS=454.02, Ph=4.32
ORP: 781mV, 20.75 C, TDS=452.00, Ph=4.28
ORP: 781mV, 20.75 C, TDS=470.40, Ph=4.47
ORP: 781mV, 20.75 C, TDS=487.15, Ph=4.68
ORP: 781mV, 20.75 C, TDS=482.93, Ph=4.65
ORP: 780mV, 20.75 C, TDS=487.15, Ph=4.71
ORP: 785mV, 20.75 C, TDS=489.28, Ph=4.73
ORP: 790mV, 20.75 C, TDS=482.93, Ph=4.65
ORP: 794mV, 20.75 C, TDS=491.41, Ph=4.71
ORP: 798mV, 20.81 C, TDS=452.00, Ph=4.24
ORP: 795mV, 20.75 C, TDS=462.17, Ph=4.36
ORP: 794mV, 20.75 C, TDS=464.22, Ph=4.28
ORP: 796mV, 20.75 C, TDS=460.12, Ph=4.35
ORP: 791mV, 20.75 C, TDS=452.00, Ph=4.30
ORP: 786mV, 20.81 C, TDS=456.05, Ph=4.32
ORP: 783mV, 20.75 C, TDS=456.05, Ph=4.34
ORP: 779mV, 20.75 C, TDS=482.93, Ph=4.66
ORP: 775mV, 20.75 C, TDS=476.64, Ph=4.57
ORP: 772mV, 20.75 C, TDS=478.73, Ph=4.62
ORP: 769mV, 20.75 C, TDS=485.04, Ph=4.67
ORP: 770mV, 20.75 C, TDS=495.68, Ph=4.67
ORP: 769mV, 20.75 C, TDS=487.15, Ph=4.63
ORP: 774mV, 20.75 C, TDS=454.02, Ph=4.26
ORP: 778mV, 20.75 C, TDS=462.17, Ph=4.36
ORP: 783mV, 20.81 C, TDS=460.12, Ph=4.35
ORP: 785mV, 20.75 C, TDS=447.98, Ph=4.28
ORP: 785mV, 20.75 C, TDS=449.99, Ph=4.30
ORP: 785mV, 20.81 C, TDS=454.02, Ph=4.32
ORP: 785mV, 20.75 C, TDS=493.54, Ph=4.76
ORP: 784mV, 20.75 C, TDS=478.73, Ph=4.57
ORP: 786mV, 20.75 C, TDS=487.15, Ph=4.61
ORP: 788mV, 20.75 C, TDS=485.04, Ph=4.61
ORP: 787mV, 20.75 C, TDS=487.15, Ph=4.65
ORP: 786mV, 20.75 C, TDS=452.00, Ph=4.30
ORP: 786mV, 20.75 C, TDS=454.02, Ph=4.30
ORP: 784mV, 20.75 C, TDS=452.00, Ph=4.31
ORP: 783mV, 20.75 C, TDS=464.22, Ph=4.40
ORP: 780mV, 20.75 C, TDS=447.98, Ph=4.24
ORP: 776mV, 20.75 C, TDS=472.47, Ph=4.53
ORP: 774mV, 20.75 C, TDS=478.73, Ph=4.57
ORP: 775mV, 20.75 C, TDS=487.15, Ph=4.66
ORP: 777mV, 20.75 C, TDS=493.54, Ph=4.71
ORP: 781mV, 20.75 C, TDS=487.15, Ph=4.63
ORP: 785mV, 20.75 C, TDS=462.17, Ph=4.39
ORP: 789mV, 20.75 C, TDS=460.12, Ph=4.36
ORP: 789mV, 20.75 C, TDS=454.02, Ph=4.31
ORP: 785mV, 20.75 C, TDS=458.08, Ph=4.34
ORP: 780mV, 20.75 C, TDS=480.83, Ph=4.59
ORP: 781mV, 20.75 C, TDS=487.15, Ph=4.66
ORP: 780mV, 20.75 C, TDS=493.54, Ph=4.67
ORP: 781mV, 20.75 C, TDS=449.99, Ph=4.22
ORP: 781mV, 20.75 C, TDS=449.99, Ph=4.25
ORP: 776mV, 20.75 C, TDS=458.08, Ph=4.36
ORP: 775mV, 20.75 C, TDS=449.99, Ph=4.24
ORP: 777mV, 20.75 C, TDS=487.15, Ph=4.75
ORP: 776mV, 20.81 C, TDS=491.41, Ph=4.69
ORP: 781mV, 20.75 C, TDS=487.15, Ph=4.63
ORP: 785mV, 20.75 C, TDS=487.15, Ph=4.61
ORP: 788mV, 20.75 C, TDS=460.12, Ph=4.32
ORP: 786mV, 20.75 C, TDS=454.02, Ph=4.26
ORP: 780mV, 20.75 C, TDS=447.98, Ph=4.30
ORP: 777mV, 20.75 C, TDS=468.33, Ph=4.44
ORP: 774mV, 20.75 C, TDS=489.28, Ph=4.73
ORP: 774mV, 20.75 C, TDS=478.73, Ph=4.60
ORP: 774mV, 20.75 C, TDS=487.15, Ph=4.68
ORP: 778mV, 20.75 C, TDS=456.05, Ph=4.27
ORP: 781mV, 20.75 C, TDS=456.05, Ph=4.29
ORP: 779mV, 20.75 C, TDS=456.05, Ph=4.28
ORP: 779mV, 20.75 C, TDS=458.08, Ph=4.32
ORP: 779mV, 20.75 C, TDS=495.68, Ph=4.78
ORP: 778mV, 20.75 C, TDS=482.93, Ph=4.65
ORP: 779mV, 20.81 C, TDS=487.15, Ph=4.63
ORP: 779mV, 20.75 C, TDS=487.15, Ph=4.66
ORP: 780mV, 20.75 C, TDS=449.99, Ph=4.23
ORP: 780mV, 20.75 C, TDS=449.99, Ph=4.24
ORP: 778mV, 20.75 C, TDS=447.98, Ph=4.26
ORP: 777mV, 20.75 C, TDS=487.15, Ph=4.70
ORP: 776mV, 20.81 C, TDS=480.83, Ph=4.60
ORP: 778mV, 20.75 C, TDS=489.28, Ph=4.69
ORP: 783mV, 20.75 C, TDS=480.83, Ph=4.57
ORP: 786mV, 20.81 C, TDS=474.55, Ph=4.49
ORP: 787mV, 20.75 C, TDS=458.08, Ph=4.31
ORP: 785mV, 20.75 C, TDS=447.98, Ph=4.30
ORP: 782mV, 20.75 C, TDS=441.98, Ph=4.20
ORP: 779mV, 20.75 C, TDS=472.47, Ph=4.51
ORP: 779mV, 20.75 C, TDS=478.73, Ph=4.62
ORP: 782mV, 20.75 C, TDS=480.83, Ph=4.58
ORP: 786mV, 20.75 C, TDS=472.47, Ph=4.49
ORP: 785mV, 20.75 C, TDS=456.05, Ph=4.29
ORP: 781mV, 20.75 C, TDS=447.98, Ph=4.23
ORP: 778mV, 20.75 C, TDS=499.98, Ph=4.84
ORP: 774mV, 20.75 C, TDS=485.04, Ph=4.67
ORP: 782mV, 20.75 C, TDS=478.73, Ph=4.60
ORP: 785mV, 20.75 C, TDS=480.83, Ph=4.60
ORP: 789mV, 20.75 C, TDS=458.08, Ph=4.34
ORP: 791mV, 20.75 C, TDS=452.00, Ph=4.32
ORP: 785mV, 20.75 C, TDS=454.02, Ph=4.32
ORP: 781mV, 20.75 C, TDS=495.68, Ph=4.79
ORP: 780mV, 20.75 C, TDS=489.28, Ph=4.67
ORP: 785mV, 20.75 C, TDS=482.93, Ph=4.61
ORP: 789mV, 20.75 C, TDS=470.40, Ph=4.43
ORP: 788mV, 20.75 C, TDS=447.98, Ph=4.27
ORP: 788mV, 20.75 C, TDS=474.55, Ph=4.46
ORP: 785mV, 20.75 C, TDS=478.73, Ph=4.57
ORP: 784mV, 20.75 C, TDS=487.15, Ph=4.65
ORP: 784mV, 20.75 C, TDS=460.12, Ph=4.37
ORP: 784mV, 20.75 C, TDS=460.12, Ph=4.37
ORP: 786mV, 20.75 C, TDS=454.02, Ph=4.32
ORP: 784mV, 20.75 C, TDS=489.28, Ph=4.74
ORP: 789mV, 20.75 C, TDS=485.04, Ph=4.62
ORP: 793mV, 20.75 C, TDS=485.04, Ph=4.64
ORP: 792mV, 20.75 C, TDS=439.99, Ph=4.16
ORP: 788mV, 20.75 C, TDS=454.02, Ph=4.30
ORP: 785mV, 20.75 C, TDS=447.98, Ph=4.22
ORP: 780mV, 20.75 C, TDS=466.27, Ph=4.44
ORP: 783mV, 20.75 C, TDS=476.64, Ph=4.57
ORP: 787mV, 20.75 C, TDS=480.83, Ph=4.57
ORP: 791mV, 20.75 C, TDS=456.05, Ph=4.30
ORP: 792mV, 20.75 C, TDS=447.98, Ph=4.29
ORP: 786mV, 20.75 C, TDS=449.99, Ph=4.27
ORP: 782mV, 20.75 C, TDS=470.40, Ph=4.48
ORP: 781mV, 20.75 C, TDS=474.55, Ph=4.55
ORP: 784mV, 20.75 C, TDS=489.28, Ph=4.68
ORP: 787mV, 20.75 C, TDS=449.99, Ph=4.20
ORP: 791mV, 20.75 C, TDS=464.22, Ph=4.38
ORP: 790mV, 20.75 C, TDS=449.99, Ph=4.31
ORP: 786mV, 20.75 C, TDS=466.27, Ph=4.33
ORP: 782mV, 20.75 C, TDS=489.28, Ph=4.64
ORP: 784mV, 20.75 C, TDS=493.54, Ph=4.69
ORP: 788mV, 20.75 C, TDS=482.93, Ph=4.63
ORP: 791mV, 20.75 C, TDS=472.47, Ph=4.49
ORP: 790mV, 20.75 C, TDS=456.05, Ph=4.33
ORP: 784mV, 20.75 C, TDS=456.05, Ph=4.35
ORP: 781mV, 20.75 C, TDS=485.04, Ph=4.69
ORP: 778mV, 20.81 C, TDS=487.15, Ph=4.69
ORP: 781mV, 20.75 C, TDS=491.41, Ph=4.71
ORP: 786mV, 20.75 C, TDS=489.28, Ph=4.67
ORP: 789mV, 20.75 C, TDS=452.00, Ph=4.25
ORP: 791mV, 20.75 C, TDS=464.22, Ph=4.36
ORP: 787mV, 20.75 C, TDS=447.98, Ph=4.21
ORP: 784mV, 20.75 C, TDS=460.12, Ph=4.36
ORP: 785mV, 20.75 C, TDS=470.40, Ph=4.50
ORP: 789mV, 20.75 C, TDS=487.15, Ph=4.66
ORP: 793mV, 20.75 C, TDS=466.27, Ph=4.43
ORP: 793mV, 20.75 C, TDS=458.08, Ph=4.32
ORP: 788mV, 20.75 C, TDS=456.05, Ph=4.36
ORP: 785mV, 20.75 C, TDS=449.99, Ph=4.29
ORP: 784mV, 20.75 C, TDS=491.41, Ph=4.71
ORP: 787mV, 20.75 C, TDS=495.68, Ph=4.71
ORP: 785mV, 20.75 C, TDS=485.04, Ph=4.62
ORP: 785mV, 20.75 C, TDS=474.55, Ph=4.49
ORP: 784mV, 20.75 C, TDS=456.05, Ph=4.29
ORP: 787mV, 20.75 C, TDS=458.08, Ph=4.30
ORP: 785mV, 20.75 C, TDS=462.17, Ph=4.41
ORP: 790mV, 20.75 C, TDS=487.15, Ph=4.64
ORP: 791mV, 20.75 C, TDS=487.15, Ph=4.61
ORP: 790mV, 20.75 C, TDS=462.17, Ph=4.39
ORP: 785mV, 20.75 C, TDS=447.98, Ph=4.22
ORP: 783mV, 20.75 C, TDS=495.68, Ph=4.82
ORP: 784mV, 20.75 C, TDS=480.83, Ph=4.65
ORP: 788mV, 20.75 C, TDS=487.15, Ph=4.71
ORP: 789mV, 20.75 C, TDS=458.08, Ph=4.34
ORP: 786mV, 20.75 C, TDS=458.08, Ph=4.39
ORP: 783mV, 20.75 C, TDS=454.02, Ph=4.32
ORP: 780mV, 20.75 C, TDS=485.04, Ph=4.67
ORP: 785mV, 20.75 C, TDS=485.04, Ph=4.63
ORP: 790mV, 20.75 C, TDS=476.64, Ph=4.56
ORP: 795mV, 20.75 C, TDS=462.17, Ph=4.32
ORP: 789mV, 20.75 C, TDS=449.99, Ph=4.30
ORP: 785mV, 20.75 C, TDS=454.02, Ph=4.33
ORP: 781mV, 20.75 C, TDS=472.47, Ph=4.56
ORP: 785mV, 20.75 C, TDS=487.15, Ph=4.66
ORP: 789mV, 20.75 C, TDS=485.04, Ph=4.63
ORP: 792mV, 20.75 C, TDS=468.33, Ph=4.43
ORP: 793mV, 20.75 C, TDS=452.00, Ph=4.28
ORP: 788mV, 20.75 C, TDS=460.12, Ph=4.41
ORP: 785mV, 20.75 C, TDS=472.47, Ph=4.52
ORP: 786mV, 20.75 C, TDS=495.68, Ph=4.67
ORP: 785mV, 20.75 C, TDS=441.98, Ph=4.14
ORP: 788mV, 20.75 C, TDS=452.00, Ph=4.20
ORP: 788mV, 20.75 C, TDS=452.00, Ph=4.28
ORP: 788mV, 20.75 C, TDS=454.02, Ph=4.39
ORP: 785mV, 20.75 C, TDS=472.47, Ph=4.55
ORP: 786mV, 20.75 C, TDS=480.83, Ph=4.58
ORP: 786mV, 20.75 C, TDS=472.47, Ph=4.43
ORP: 788mV, 20.75 C, TDS=470.40, Ph=4.44
ORP: 788mV, 20.75 C, TDS=464.22, Ph=4.52
ORP: 789mV, 20.75 C, TDS=478.73, Ph=4.54
ORP: 790mV, 20.75 C, TDS=482.93, Ph=4.63
ORP: 792mV, 20.75 C, TDS=458.08, Ph=4.31
ORP: 787mV, 20.75 C, TDS=454.02, Ph=4.35
ORP: 783mV, 20.75 C, TDS=497.83, Ph=4.79
ORP: 785mV, 20.81 C, TDS=502.15, Ph=4.78
ORP: 788mV, 20.75 C, TDS=447.98, Ph=4.21
ORP: 782mV, 20.75 C, TDS=452.00, Ph=4.28
ORP: 779mV, 20.75 C, TDS=447.98, Ph=4.24
ORP: 776mV, 20.81 C, TDS=482.93, Ph=4.58
ORP: 780mV, 20.75 C, TDS=476.64, Ph=4.55
ORP: 784mV, 20.81 C, TDS=487.15, Ph=4.63
ORP: 787mV, 20.75 C, TDS=460.12, Ph=4.33
ORP: 783mV, 20.75 C, TDS=464.22, Ph=4.36
ORP: 779mV, 20.75 C, TDS=464.22, Ph=4.44
ORP: 780mV, 20.75 C, TDS=489.28, Ph=4.64
ORP: 782mV, 20.75 C, TDS=480.83, Ph=4.57
ORP: 786mV, 20.75 C, TDS=460.12, Ph=4.34
ORP: 781mV, 20.75 C, TDS=452.00, Ph=4.30
ORP: 776mV, 20.75 C, TDS=491.41, Ph=4.74
ORP: 776mV, 20.75 C, TDS=476.64, Ph=4.60
ORP: 781mV, 20.75 C, TDS=470.40, Ph=4.45
ORP: 780mV, 20.75 C, TDS=466.27, Ph=4.41
ORP: 781mV, 20.75 C, TDS=508.67, Ph=4.91
ORP: 782mV, 20.75 C, TDS=478.73, Ph=4.65
ORP: 783mV, 20.75 C, TDS=485.04, Ph=4.63
ORP: 783mV, 20.75 C, TDS=464.22, Ph=4.35
ORP: 782mV, 20.75 C, TDS=460.12, Ph=4.37
ORP: 782mV, 20.75 C, TDS=464.22, Ph=4.51
ORP: 785mV, 20.75 C, TDS=478.73, Ph=4.66
ORP: 779mV, 20.75 C, TDS=454.02, Ph=4.23
ORP: 775mV, 20.75 C, TDS=462.17, Ph=4.39
ORP: 773mV, 20.75 C, TDS=491.41, Ph=4.70
ORP: 776mV, 20.75 C, TDS=485.04, Ph=4.66
ORP: 780mV, 20.75 C, TDS=460.12, Ph=4.34
ORP: 779mV, 20.75 C, TDS=460.12, Ph=4.36
ORP: 775mV, 20.75 C, TDS=478.73, Ph=4.62
ORP: 774mV, 20.75 C, TDS=487.15, Ph=4.69
ORP: 777mV, 20.81 C, TDS=460.12, Ph=4.36
ORP: 777mV, 20.75 C, TDS=456.05, Ph=4.31
ORP: 776mV, 20.75 C, TDS=480.83, Ph=4.65
ORP: 776mV, 20.75 C, TDS=489.28, Ph=4.68
ORP: 774mV, 20.75 C, TDS=456.05, Ph=4.31
ORP: 774mV, 20.75 C, TDS=458.08, Ph=4.31
ORP: 778mV, 20.81 C, TDS=489.28, Ph=4.65
ORP: 779mV, 20.75 C, TDS=456.05, Ph=4.33
ORP: 775mV, 20.75 C, TDS=452.00, Ph=4.23
ORP: 777mV, 20.75 C, TDS=468.33, Ph=4.53
ORP: 779mV, 20.75 C, TDS=482.93, Ph=4.68
ORP: 782mV, 20.75 C, TDS=460.12, Ph=4.31
ORP: 779mV, 20.75 C, TDS=454.02, Ph=4.32
ORP: 775mV, 20.75 C, TDS=491.41, Ph=4.74
ORP: 776mV, 20.75 C, TDS=489.28, Ph=4.60
ORP: 775mV, 20.75 C, TDS=454.02, Ph=4.33
ORP: 775mV, 20.75 C, TDS=497.83, Ph=4.81
ORP: 775mV, 20.75 C, TDS=497.83, Ph=4.72
ORP: 775mV, 20.75 C, TDS=468.33, Ph=4.44
ORP: 770mV, 20.75 C, TDS=460.12, Ph=4.40
ORP: 771mV, 20.75 C, TDS=462.17, Ph=4.39
ORP: 774mV, 20.75 C, TDS=480.83, Ph=4.58
ORP: 774mV, 20.75 C, TDS=447.98, Ph=4.21
ORP: 770mV, 20.75 C, TDS=454.02, Ph=4.33
ORP: 771mV, 20.75 C, TDS=480.83, Ph=4.66
ORP: 774mV, 20.75 C, TDS=491.41, Ph=4.69
ORP: 774mV, 20.75 C, TDS=464.22, Ph=4.38
ORP: 769mV, 20.75 C, TDS=454.02, Ph=4.36
ORP: 769mV, 20.75 C, TDS=399.35, Ph=4.54
ORP: 773mV, 20.75 C, TDS=489.28, Ph=4.51
ORP: 775mV, 20.75 C, TDS=476.64, Ph=4.34
ORP: 770mV, 20.75 C, TDS=464.22, Ph=4.54
ORP: 776mV, 20.75 C, TDS=432.08, Ph=4.07
ORP: 780mV, 20.81 C, TDS=458.08, Ph=4.24
ORP: 781mV, 20.75 C, TDS=454.02, Ph=4.29
ORP: 777mV, 20.75 C, TDS=480.83, Ph=4.64
ORP: 777mV, 20.75 C, TDS=478.73, Ph=4.58
ORP: 778mV, 20.75 C, TDS=445.97, Ph=4.29
ORP: 777mV, 20.81 C, TDS=441.98, Ph=4.25
ORP: 779mV, 20.75 C, TDS=474.55, Ph=4.53
ORP: 779mV, 20.81 C, TDS=476.64, Ph=4.54
ORP: 777mV, 20.75 C, TDS=462.17, Ph=4.33
ORP: 777mV, 20.75 C, TDS=506.49, Ph=4.85
ORP: 778mV, 20.75 C, TDS=499.98, Ph=4.76
ORP: 779mV, 20.75 C, TDS=454.02, Ph=4.24
ORP: 782mV, 20.75 C, TDS=464.22, Ph=4.40
ORP: 779mV, 20.75 C, TDS=454.02, Ph=4.29
ORP: 778mV, 20.75 C, TDS=480.83, Ph=4.55
ORP: 784mV, 20.75 C, TDS=449.99, Ph=4.21
ORP: 782mV, 20.75 C, TDS=458.08, Ph=4.32
ORP: 779mV, 20.75 C, TDS=487.15, Ph=4.68
ORP: 780mV, 20.75 C, TDS=489.28, Ph=4.66
ORP: 784mV, 20.75 C, TDS=464.22, Ph=4.39
ORP: 785mV, 20.75 C, TDS=460.12, Ph=4.38
ORP: 781mV, 20.75 C, TDS=482.93, Ph=4.63
ORP: 786mV, 20.75 C, TDS=489.28, Ph=4.66
ORP: 790mV, 20.75 C, TDS=466.27, Ph=4.41
ORP: 788mV, 20.75 C, TDS=460.12, Ph=4.37
ORP: 784mV, 20.75 C, TDS=482.93, Ph=4.61
ORP: 789mV, 20.81 C, TDS=493.54, Ph=4.70
ORP: 793mV, 20.75 C, TDS=458.08, Ph=4.30
ORP: 790mV, 20.75 C, TDS=458.08, Ph=4.32
ORP: 788mV, 20.75 C, TDS=478.73, Ph=4.52
ORP: 793mV, 20.75 C, TDS=485.04, Ph=4.61
ORP: 791mV, 20.75 C, TDS=460.12, Ph=4.33
ORP: 786mV, 20.75 C, TDS=454.02, Ph=4.34
ORP: 787mV, 20.75 C, TDS=474.55, Ph=4.53
ORP: 791mV, 20.75 C, TDS=456.05, Ph=4.29
ORP: 786mV, 20.75 C, TDS=449.99, Ph=4.27
ORP: 782mV, 20.75 C, TDS=489.28, Ph=4.72
ORP: 785mV, 20.75 C, TDS=489.28, Ph=4.67
ORP: 789mV, 20.75 C, TDS=472.47, Ph=4.47
ORP: 785mV, 20.75 C, TDS=456.05, Ph=4.32
ORP: 786mV, 20.75 C, TDS=478.73, Ph=4.58
ORP: 790mV, 20.75 C, TDS=480.83, Ph=4.56
ORP: 788mV, 20.75 C, TDS=460.12, Ph=4.35
ORP: 784mV, 20.75 C, TDS=502.15, Ph=4.84
ORP: 787mV, 20.75 C, TDS=489.28, Ph=4.65
ORP: 791mV, 20.75 C, TDS=464.22, Ph=4.39
ORP: 786mV, 20.75 C, TDS=454.02, Ph=4.31
ORP: 788mV, 20.75 C, TDS=480.83, Ph=4.63
ORP: 794mV, 20.75 C, TDS=482.93, Ph=4.62
ORP: 795mV, 20.75 C, TDS=454.02, Ph=4.32
ORP: 790mV, 20.75 C, TDS=468.33, Ph=4.51
ORP: 791mV, 20.75 C, TDS=485.04, Ph=4.61
ORP: 787mV, 20.75 C, TDS=454.02, Ph=4.30
ORP: 786mV, 20.75 C, TDS=460.12, Ph=4.38
ORP: 788mV, 20.75 C, TDS=482.93, Ph=4.59
ORP: 788mV, 20.75 C, TDS=474.55, Ph=4.48
ORP: 787mV, 20.75 C, TDS=462.17, Ph=4.37
ORP: 788mV, 20.75 C, TDS=468.33, Ph=4.47
ORP: 788mV, 20.75 C, TDS=482.93, Ph=4.57
ORP: 789mV, 20.75 C, TDS=462.17, Ph=4.37
ORP: 789mV, 20.75 C, TDS=462.17, Ph=4.40
ORP: 788mV, 20.75 C, TDS=470.40, Ph=4.51
ORP: 789mV, 20.75 C, TDS=489.28, Ph=4.67
ORP: 788mV, 20.75 C, TDS=458.08, Ph=4.39
ORP: 787mV, 20.75 C, TDS=462.17, Ph=4.42
ORP: 789mV, 20.75 C, TDS=487.15, Ph=4.66
ORP: 789mV, 20.75 C, TDS=485.04, Ph=4.63
ORP: 784mV, 20.75 C, TDS=449.99, Ph=4.25
ORP: 785mV, 20.75 C, TDS=474.55, Ph=4.54
ORP: 786mV, 20.75 C, TDS=482.93, Ph=4.61
ORP: 786mV, 20.75 C, TDS=472.47, Ph=4.44
ORP: 788mV, 20.75 C, TDS=458.08, Ph=4.35
ORP: 790mV, 20.75 C, TDS=489.28, Ph=4.63
ORP: 789mV, 20.75 C, TDS=482.93, Ph=4.59
ORP: 785mV, 20.75 C, TDS=458.08, Ph=4.34
ORP: 786mV, 20.75 C, TDS=487.15, Ph=4.69
ORP: 791mV, 20.75 C, TDS=491.41, Ph=4.69
ORP: 790mV, 20.75 C, TDS=462.17, Ph=4.37
ORP: 787mV, 20.75 C, TDS=456.05, Ph=4.33
ORP: 792mV, 20.75 C, TDS=480.83, Ph=4.63
ORP: 789mV, 20.75 C, TDS=466.27, Ph=4.44
ORP: 785mV, 20.75 C, TDS=449.99, Ph=4.28
ORP: 792mV, 20.75 C, TDS=485.04, Ph=4.66
